Manhattan Rolling Sales File.  All Sales From  September 2019 - August 2020,,,,,,,,,,,,,,,,,,, PTS Sales as of 09/18/2020 ,
"For sales prior to the Final, Neighborhood Name and Descriptive Data reflect the Final Roll 2019/20. Sales after the Final Roll, Neighborhood Name and Descriptive Data reflect current data",,,,,,,,,,,,,,,,,,,,
Building Class Category is based on Building Class at Time of Sale.,,,,,,,,,,,,,,,,,,,,
Note: Condominium and cooperative sales are on the unit level and understood to have a count of one.,,,,,,,,,,,,,,,,,,,,
BOROUGH,NEIGHBORHOOD,BUILDING CLASS CATEGORY,TAX CLASS AT PRESENT,BLOCK,LOT,EASE-MENT,BUILDING CLASS AT PRESENT,ADDRESS,APARTMENT NUMBER,ZIP CODE,RESIDENTIAL UNITS,COMMERCIAL UNITS,TOTAL UNITS,LAND SQUARE FEET,GROSS SQUARE FEET,YEAR BUILT,TAX CLASS AT TIME OF SALE,BUILDING CLASS AT TIME OF SALE, SALE PRICE ,SALE DATE
1,MIDTOWN CBD,43 CONDO OFFICE BUILDINGS,4,1302,1008,,RB,"277 PARK AVENUE, 8 COM",8 COM,10172,,1,1,,,,4,RB,"33,072,265",2/28/2020
1,MIDTOWN CBD,43 CONDO OFFICE BUILDINGS,4,1302,1009,,RB,"277 PARK AVENUE, 9 COM",9 COM,10172,,1,1,,,,4,RB,"33,072,265",2/28/2020
1,MIDTOWN CBD,43 CONDO OFFICE BUILDINGS,4,1302,1010,,RB,"277 PARK AVENUE, 10COM",10COM,10172,,1,1,,,,4,RB,"33,072,265",2/28/2020
1,MIDTOWN CBD,43 CONDO OFFICE BUILDINGS,4,1302,1011,,RB,"277 PARK AVENUE, 11COM",11COM,10172,,1,1,,,,4,RB,"33,072,265",2/28/2020
1,MIDTOWN CBD,43 CONDO OFFICE BUILDINGS,4,1302,1012,,RB,"277 PARK AVENUE, 12COM",12COM,10172,,1,1,,,,4,RB,"33,072,265",2/28/2020
1,MIDTOWN CBD,43 CONDO OFFICE BUILDINGS,4,1302,1013,,RB,"277 PARK AVENUE, 13COM",13COM,10172,,1,1,,,,4,RB,"33,072,265",2/28/2020
1,MIDTOWN CBD,43 CONDO OFFICE BUILDINGS,4,1302,1014,,RB,"277 PARK AVENUE, 14COM",14COM,10172,,1,1,,,,4,RB,"33,072,265",2/28/2020
1,MIDTOWN CBD,43 CONDO OFFICE BUILDINGS,4,1302,1015,,RB,"277 PARK AVENUE, 15COM",15COM,10172,,1,1,,,,4,RB,"33,072,265",2/28/2020
1,MIDTOWN CBD,43 CONDO OFFICE BUILDINGS,4,1302,1016,,RB,"277 PARK AVENUE, 16COM",16COM,10172,,1,1,,,,4,RB,"33,072,265",2/28/2020
1,MIDTOWN CBD,43 CONDO OFFICE BUILDINGS,4,1302,1017,,RB,"277 PARK AVENUE, 17COM",17COM,10172,,1,1,,,,4,RB,"33,072,265",2/28/2020
1,MIDTOWN CBD,43 CONDO OFFICE BUILDINGS,4,1302,1018,,RB,"277 PARK AVENUE, 18COM",18COM,10172,,1,1,,,,4,RB,"33,072,265",2/28/2020
1,MIDTOWN CBD,43 CONDO OFFICE BUILDINGS,4,1310,1303,,RB,"140 EAST 56TH STREET, 1-A",1-A,10022,,1,1,,,1956,4,RB,"890,000",9/16/2019
1,MIDTOWN CBD,43 CONDO OFFICE BUILDINGS,4,1310,1503,,RB,"150 EAST 56TH STREET, 1D",1D,10022,,1,1,,,1956,4,RB,0,8/21/2020
1,MIDTOWN CBD,44 CONDO PARKING,4,1300,1002,,RG,"237 PARK AVENUE, GAR",GAR,10017,,1,1,,,1915,4,RG,"33,072,265",2/28/2020
1,MIDTOWN CBD,45 CONDO HOTELS,4,1290,1201,,RH,"2 EAST 55TH STREET, HOTEL",HOTEL,10022,,1,1,,,1903,4,RH,"298,000,000",10/31/2019
1,MIDTOWN CBD,45 CONDO HOTELS,4,1290,1208,,RH,"2 EAST 55TH STREET, 821",821,10022,,1,1,,,1903,4,RH,"110,000",7/31/2020
1,MIDTOWN CBD,45 CONDO HOTELS,4,1290,1223,,RH,"2 EAST 55TH STREET, 918",918,10022,,1,1,,,1903,4,RH,"200,000",7/10/2020
1,MIDTOWN CBD,45 CONDO HOTELS,4,1290,1228,,RH,"2 EAST 55TH STREET, 1009",1009,10022,,1,1,,,1903,4,RH,"12,000,000",10/31/2019
1,MIDTOWN CBD,45 CONDO HOTELS,4,1290,1233,,RH,"2 EAST 55TH STREET, 1036",1036,10022,,1,1,,,1903,4,RH,"293,034",10/1/2019
1,MIDTOWN CBD,45 CONDO HOTELS,4,1290,1234,,RH,"2 EAST 55TH STREET, 1022",1022,10022,,1,1,,,1903,4,RH,"12,000,000",10/31/2019
1,MIDTOWN CBD,45 CONDO HOTELS,4,1290,1237,,RH,"2 EAST 55TH STREET, 1101",1101,10022,,1,1,,,1903,4,RH,"12,000,000",10/31/2019
1,MIDTOWN CBD,45 CONDO HOTELS,4,1290,1238,,RH,"2 EAST 55TH STREET, 1103",1103,10022,,1,1,,,1903,4,RH,"280,000",9/13/2019
1,MIDTOWN CBD,45 CONDO HOTELS,4,1290,1239,,RH,"2 EAST 55TH STREET, 1107",1107,10022,,1,1,,,1903,4,RH,"12,000,000",10/31/2019
1,MIDTOWN CBD,45 CONDO HOTELS,4,1290,1242,,RH,"2 EAST 55TH STREET, 1115",1115,10022,,1,1,,,1903,4,RH,"12,000,000",10/31/2019
1,MIDTOWN CBD,45 CONDO HOTELS,4,1290,1246,,RH,"2 EAST 55TH STREET, 1122",1122,10022,,1,1,,,1903,4,RH,"12,000,000",10/31/2019
1,MIDTOWN CBD,45 CONDO HOTELS,4,1290,1248,,RH,"2 EAST 55TH STREET, 1108",1108,10022,,1,1,,,1903,4,RH,"12,000,000",10/31/2019
1,MIDTOWN CBD,46 CONDO STORE BUILDINGS,4,1280,1002,,RK,"420 LEXINGTON AVENUE, B",B,10170,,1,1,,,1927,4,RK,"33,072,265",2/28/2020
1,MIDTOWN CBD,46 CONDO STORE BUILDINGS,4,1284,1001,,RK,"609 5TH AVENUE, LOWER",LOWER UNIT,10017,,1,1,,,,4,RK,"164,961,209",5/22/2020
1,MIDTOWN CBD,46 CONDO STORE BUILDINGS,4,1300,1001,,RK,"237 PARK AVENUE, RETA",RETA,10017,,1,1,,,1915,4,RK,"33,072,265",2/28/2020
1,MIDTOWN CBD,46 CONDO STORE BUILDINGS,4,1300,1025,,RK,"237 PARK AVENUE, RETB",RETB,10017,,1,1,,,1915,4,RK,"33,072,265",2/28/2020
1,MIDTOWN CBD,46 CONDO STORE BUILDINGS,4,1302,1001,,RK,"277 PARK AVENUE, 1 COM",1 COM,10172,,1,1,,,1963,4,RK,"33,072,265",2/28/2020
1,MIDTOWN EAST,01 ONE FAMILY DWELLINGS,1,1361,121,,A4,29 BEEKMAN PLACE,,10022,1,0,1,2000,10820,1910,1,A4,"11,500,000",8/5/2020
1,MIDTOWN EAST,01 ONE FAMILY DWELLINGS,1,1372,26,,A7,1 SUTTON PLACE,,10022,1,0,1,1434,5339,1920,1,A7,"13,000,000",10/8/2019
1,MIDTOWN EAST,01 ONE FAMILY DWELLINGS,1,1372,59,,A4,3 RIVERVIEW TERRACE,,10022,1,0,1,1250,4274,1899,1,A4,"6,500,000",11/13/2019
1,MIDTOWN EAST,02 TWO FAMILY DWELLINGS,1,1331,129,,S2,242 EAST 58TH STREET,,10022,2,1,3,2008,12280,1901,1,S2,"11,500,000",2/28/2020
1,MIDTOWN EAST,03 THREE FAMILY DWELLINGS,1,1345,44,,C0,318 EAST 53RD STREET,,10022,3,0,3,1841,4207,1899,1,C0,"319,393",2/4/2020
1,MIDTOWN EAST,07 RENTALS - WALKUP APARTMENTS,2,1341,47,,C7,308 EAST 49TH STREET,,10017,12,1,13,2511,7000,1900,2,C7,0,6/23/2020
1,MIDTOWN EAST,07 RENTALS - WALKUP APARTMENTS,2,1341,47,,C7,308 EAST 49TH ST,,10017,12,1,13,2511,7000,1900,2,C7,0,2/27/2020
1,MIDTOWN EAST,07 RENTALS - WALKUP APARTMENTS,2B,1347,17,,C4,337 EAST 54TH STREET,,10022,7,0,7,2209,5215,1910,2,C4,0,12/18/2019
1,MIDTOWN EAST,07 RENTALS - WALKUP APARTMENTS,2,1349,31,,C7,356 EAST 57TH STREET,,10022,11,1,12,1582,6369,1928,2,C7,0,1/30/2020
1,MIDTOWN EAST,08 RENTALS - ELEVATOR APARTMENTS,2,1343,36,,D3,340 EAST 51ST STREET,,10022,115,1,116,9414,88658,1965,2,D3,"66,248,000",2/20/2020
1,MIDTOWN EAST,08 RENTALS - ELEVATOR APARTMENTS,2,1346,12,,D3,323 EAST 53RD STREET,,10022,11,0,11,2008,10642,2016,2,D3,"4,028",3/3/2020
1,MIDTOWN EAST,08 RENTALS - ELEVATOR APARTMENTS,2,1350,33,,D1,340 EAST 58TH STREET,,10022,37,1,38,6025,24847,1917,2,D1,"12,300,000",12/18/2019
1,MIDTOWN EAST,09 COOPS - WALKUP APARTMENTS,2C,1343,35,,C6,"342 EAST 51ST STREET, 4 A/B",,10022,,,,,,1920,2,C6,"830,000",10/3/2019
1,MIDTOWN EAST,09 COOPS - WALKUP APARTMENTS,2C,1343,35,,C6,"342 EAST 51ST STREET, 4 A/B",,10022,,,,,,1920,2,C6,"830,000",10/3/2019
1,MIDTOWN EAST,09 COOPS - WALKUP APARTMENTS,2,1349,8,,C6,"313 EAST 56TH STREET, 5C",,10022,,,,,,1901,2,C6,"285,000",1/16/2020
1,MIDTOWN EAST,09 COOPS - WALKUP APARTMENTS,2,1349,8,,C6,"313 EAST 56TH STREET, 3B",,10022,,,,,,1901,2,C6,"340,000",7/20/2020
1,MIDTOWN EAST,09 COOPS - WALKUP APARTMENTS,2,1349,8,,C6,"313 EAST 56TH STREET, 3C",,10022,,,,,,1901,2,C6,"860,000",10/8/2019
1,MIDTOWN EAST,10 COOPS - ELEVATOR APARTMENTS,2,1321,11,,D4,"225 EAST 47TH STREET, 2G",,10017,,,,,,1939,2,D4,"450,000",5/26/2020
1,MIDTOWN EAST,10 COOPS - ELEVATOR APARTMENTS,2,1321,11,,D4,"225 EAST 47TH, 6G",,10017,,,,,,1939,2,D4,"471,276",10/15/2019
1,MIDTOWN EAST,10 COOPS - ELEVATOR APARTMENTS,2,1321,42,,D4,"212 EAST 48TH STREET, 3E",,10017,,,,,,1924,2,D4,"510,000",5/27/2020
1,MIDTOWN EAST,10 COOPS - ELEVATOR APARTMENTS,2,1323,15,,D4,"235 EAST 49TH STREET, 11D",,10017,,,,,,1927,2,D4,"835,000",6/9/2020
1,MIDTOWN EAST,10 COOPS - ELEVATOR APARTMENTS,2,1323,15,,D4,"235 EAST 49TH STREET, 9E",,10017,,,,,,1927,2,D4,"860,000",3/11/2020
1,MIDTOWN EAST,10 COOPS - ELEVATOR APARTMENTS,2,1323,36,,D4,"230 EAST 50TH STREET, 3B",,10022,,,,,,1927,2,D4,"1,175,000",5/1/2020
1,MIDTOWN EAST,10 COOPS - ELEVATOR APARTMENTS,2,1323,36,,D4,"230 EAST 50TH STREET, 9B",,10022,,,,,,1927,2,D4,"1,140,000",5/14/2020
1,MIDTOWN EAST,10 COOPS - ELEVATOR APARTMENTS,2,1324,9,,D4,"221 EAST 50TH STREET, 6A",,10022,,,,,,1957,2,D4,"499,000",9/20/2019
1,MIDTOWN EAST,10 COOPS - ELEVATOR APARTMENTS,2,1324,11,,D4,"223 EAST 50TH ST, 1D",,10022,,,,,,1928,2,D4,"420,000",8/18/2020
1,MIDTOWN EAST,10 COOPS - ELEVATOR APARTMENTS,2,1324,11,,D4,"223 EAST 50TH STREET, 1C",,10022,,,,,,1928,2,D4,"417,500",2/25/2020
1,MIDTOWN EAST,10 COOPS - ELEVATOR APARTMENTS,2,1324,11,,D4,"223 E 50TH STREET, 6D",,10022,,,,,,1928,2,D4,"505,000",3/9/2020
1,MIDTOWN EAST,10 COOPS - ELEVATOR APARTMENTS,2,1325,24,,D4,"251 EAST 51ST STREET, 5M",,10022,,,,,,1960,2,D4,"630,000",2/3/2020
1,MIDTOWN EAST,10 COOPS - ELEVATOR APARTMENTS,2,1325,24,,D4,"251 EAST 51ST STREET, 10F",,10022,,,,,,1960,2,D4,"1,025,000",3/9/2020
1,MIDTOWN EAST,10 COOPS - ELEVATOR APARTMENTS,2,1325,24,,D4,"251 EAST 51ST STREET, 7E",,10022,,,,,,1960,2,D4,"650,000",11/12/2019
1,MIDTOWN EAST,10 COOPS - ELEVATOR APARTMENTS,2,1325,24,,D4,"251 EAST 51ST STREET, 6A",,10022,,,,,,1960,2,D4,"405,000",9/20/2019
1,MIDTOWN EAST,10 COOPS - ELEVATOR APARTMENTS,2,1325,24,,D4,"251 EAST 51ST STREET, 15G",,10022,,,,,,1960,2,D4,"200,000",2/13/2020
1,MIDTOWN EAST,10 COOPS - ELEVATOR APARTMENTS,2,1325,24,,D4,"251 EAST 51ST STREET, 3G",,10022,,,,,,1960,2,D4,"550,000",9/3/2019
1,MIDTOWN EAST,10 COOPS - ELEVATOR APARTMENTS,2,1325,24,,D4,"251 EAST 51ST ST, 16H",,10022,,,,,,1960,2,D4,"495,000",12/19/2019
1,MIDTOWN EAST,10 COOPS - ELEVATOR APARTMENTS,2,1325,24,,D4,"251 EAST 51ST STREET, 2E",,10022,,,,,,1960,2,D4,0,1/10/2020
1,MIDTOWN EAST,10 COOPS - ELEVATOR APARTMENTS,2,1325,24,,D4,"251 EAST 51ST STREET, 2D",,10022,,,,,,1960,2,D4,"525,000",9/26/2019
1,MIDTOWN EAST,10 COOPS - ELEVATOR APARTMENTS,2,1325,24,,D4,"251 EAST 51ST STREET, 20MN",,10022,,,,,,1960,2,D4,0,1/10/2020
1,MIDTOWN EAST,10 COOPS - ELEVATOR APARTMENTS,2,1325,24,,D4,"251 EAST 51ST ST, 4K",,10022,,,,,,1960,2,D4,"375,000",9/10/2019
1,MIDTOWN EAST,10 COOPS - ELEVATOR APARTMENTS,2,1327,37,,D4,"220 EAST 54TH STREET, 9C",,10022,,,,,,1962,2,D4,"640,000",9/10/2019
1,MIDTOWN EAST,10 COOPS - ELEVATOR APARTMENTS,2,1327,37,,D4,"220 EAST 54TH STREET, 12H",,10022,,,,,,1962,2,D4,"657,500",9/16/2019
1,MIDTOWN EAST,10 COOPS - ELEVATOR APARTMENTS,2,1327,37,,D4,"220 EAST 54TH STREET, 11J",,10022,,,,,,1962,2,D4,"647,500",8/19/2020
1,MIDTOWN EAST,10 COOPS - ELEVATOR APARTMENTS,2,1327,37,,D4,"220 E. 54TH ST, 4A",,10022,,,,,,1962,2,D4,"620,000",10/28/2019
1,MIDTOWN EAST,10 COOPS - ELEVATOR APARTMENTS,2,1327,37,,D4,"220 EAST 54TH STREET, 5B",,10022,,,,,,1962,2,D4,"460,000",3/16/2020
1,MIDTOWN EAST,10 COOPS - ELEVATOR APARTMENTS,2,1327,37,,D4,"220 EAST 54TH STREET, 8D",,10022,,,,,,1962,2,D4,0,9/30/2019
1,MIDTOWN EAST,10 COOPS - ELEVATOR APARTMENTS,2,1327,37,,D4,"220 EAST 54TH STREET, 10K",,10022,,,,,,1962,2,D4,"850,000",7/6/2020
1,MIDTOWN EAST,10 COOPS - ELEVATOR APARTMENTS,2,1327,37,,D4,"220 EAST 54TH STREET, 9A",,10022,,,,,,1962,2,D4,"632,500",5/5/2020
1,MIDTOWN EAST,10 COOPS - ELEVATOR APARTMENTS,2,1327,37,,D4,"220 EAST 54TH STREET, 8N",,10022,,,,,,1962,2,D4,"652,500",12/6/2019
1,MIDTOWN EAST,10 COOPS - ELEVATOR APARTMENTS,2,1327,37,,D4,"220 EAST 54TH STREET, 4G",,10022,,,,,,1962,2,D4,"490,000",8/5/2020
1,MIDTOWN EAST,10 COOPS - ELEVATOR APARTMENTS,2,1327,37,,D4,"220 EAST 54TH ST, 5M",,10022,,,,,,1962,2,D4,"392,000",9/16/2019
1,MIDTOWN EAST,10 COOPS - ELEVATOR APARTMENTS,2,1328,21,,D4,"245 EAST 54 STREET, 24L",,10022,,,,,,1977,2,D4,"620,000",7/8/2020
1,MIDTOWN EAST,10 COOPS - ELEVATOR APARTMENTS,2,1328,21,,D4,"245 EAST 54TH STREET, 12HJ",,10022,,,,,,1977,2,D4,"1,031,000",3/10/2020
1,MIDTOWN EAST,10 COOPS - ELEVATOR APARTMENTS,2,1328,21,,D4,"245 EAST 54TH STREET, 5A",,10022,,,,,,1977,2,D4,"625,000",2/28/2020
1,MIDTOWN EAST,10 COOPS - ELEVATOR APARTMENTS,2,1328,21,,D4,"245 EAST 54TH STREET, 11N",,10022,,,,,,1977,2,D4,"580,000",8/3/2020
1,MIDTOWN EAST,10 COOPS - ELEVATOR APARTMENTS,2,1328,21,,D4,"245 EAST 54TH STREET, 16H",,10022,,,,,,1977,2,D4,"615,000",4/9/2020
1,MIDTOWN EAST,10 COOPS - ELEVATOR APARTMENTS,2,1328,21,,D4,"245 EAST 54TH STREET, 6LM",,10022,,,,,,1977,2,D4,"1,700,000",12/9/2019
1,MIDTOWN EAST,10 COOPS - ELEVATOR APARTMENTS,2,1328,21,,D4,"245 EAST 54 STREET, 30N",,10022,,,,,,1977,2,D4,"720,000",2/27/2020
1,MIDTOWN EAST,10 COOPS - ELEVATOR APARTMENTS,2,1328,21,,D4,"245 EAST 54 STREET, 25J",,10022,,,,,,1977,2,D4,"400,000",5/15/2020
1,MIDTOWN EAST,10 COOPS - ELEVATOR APARTMENTS,2,1328,21,,D4,"245 EAST 54TH STREET, 4C",,10022,,,,,,1977,2,D4,"620,000",9/11/2019
1,MIDTOWN EAST,10 COOPS - ELEVATOR APARTMENTS,2,1328,21,,D4,"245 E 54TH ST, 4D",,10022,,,,,,1977,2,D4,"655,000",11/25/2019
1,MIDTOWN EAST,10 COOPS - ELEVATOR APARTMENTS,2,1328,21,,D4,"245 EAST 54TH STREET, 4HJ",,10022,,,,,,1977,2,D4,"985,000",7/30/2020
1,MIDTOWN EAST,10 COOPS - ELEVATOR APARTMENTS,2,1328,21,,D4,"245 EAST 54TH STREET, 23J",,10022,,,,,,1977,2,D4,"421,000",12/5/2019
1,MIDTOWN EAST,10 COOPS - ELEVATOR APARTMENTS,2,1328,21,,D4,"245 EAST 54TH STREET, 9A",,10022,,,,,,1977,2,D4,"600,000",6/1/2020
1,MIDTOWN EAST,10 COOPS - ELEVATOR APARTMENTS,2,1328,21,,D4,"245 EAST 54TH STREET, 10D",,10022,,,,,,1977,2,D4,"755,000",2/19/2020
1,MIDTOWN EAST,10 COOPS - ELEVATOR APARTMENTS,2,1328,21,,D4,"245 EAST 54TH ST, 15M",,10022,,,,,,1977,2,D4,"700,000",9/12/2019
1,MIDTOWN EAST,10 COOPS - ELEVATOR APARTMENTS,2,1328,30,,D4,"240 E 55TH, 11 C",,10022,,,,,,1963,2,D4,"409,000",11/26/2019
1,MIDTOWN EAST,10 COOPS - ELEVATOR APARTMENTS,2,1330,4,,D4,"200 EAST 57TH STREET, 9C",,10022,,,,,,1960,2,D4,"1,100,000",6/16/2020
1,MIDTOWN EAST,10 COOPS - ELEVATOR APARTMENTS,2,1330,4,,D4,"200 EAST 57TH, PHD",,10022,,,,,,1960,2,D4,0,7/28/2020
1,MIDTOWN EAST,10 COOPS - ELEVATOR APARTMENTS,2,1330,4,,D4,"200 EAST 57TH STREET, 15F",,10022,,,,,,1960,2,D4,"1,225,000",3/3/2020
1,MIDTOWN EAST,10 COOPS - ELEVATOR APARTMENTS,2,1330,4,,D4,"200 EAST 57TH STREET, 15L",,10022,,,,,,1960,2,D4,"910,000",1/24/2020
1,MIDTOWN EAST,10 COOPS - ELEVATOR APARTMENTS,2,1330,4,,D4,"200 EAST 57TH STREET, 9N",,10022,,,,,,1960,2,D4,"1,050,000",3/9/2020
1,MIDTOWN EAST,10 COOPS - ELEVATOR APARTMENTS,2,1330,7,,D4,"209 EAST 56TH STREET, 9A",,10022,,,,,,1960,2,D4,"390,000",8/11/2020
1,MIDTOWN EAST,10 COOPS - ELEVATOR APARTMENTS,2,1330,7,,D4,"209 E 56TH STREET, 6-D",,10022,,,,,,1960,2,D4,"620,000",6/23/2020
1,MIDTOWN EAST,10 COOPS - ELEVATOR APARTMENTS,2,1330,38,,D4,"220 EAST 57TH STREET, 6G",,10022,,,,,,1970,2,D4,0,5/8/2020
1,MIDTOWN EAST,10 COOPS - ELEVATOR APARTMENTS,2,1330,38,,D4,"220 EAST 57TH STREET, 14E",,10022,,,,,,1970,2,D4,"402,800",12/19/2019
1,MIDTOWN EAST,10 COOPS - ELEVATOR APARTMENTS,2,1330,38,,D4,"220 EAST 57TH STREET, 9J",,10022,,,,,,1970,2,D4,0,1/16/2020
1,MIDTOWN EAST,10 COOPS - ELEVATOR APARTMENTS,2,1330,38,,D4,"220 EAST 57TH STREET, 8C",,10022,,,,,,1970,2,D4,"475,000",3/19/2020
1,MIDTOWN EAST,10 COOPS - ELEVATOR APARTMENTS,2,1330,38,,D4,"220 EAST 57TH STREET, 6B",,10022,,,,,,1970,2,D4,"440,000",12/27/2019
1,MIDTOWN EAST,10 COOPS - ELEVATOR APARTMENTS,2,1331,14,,D4,"227 EAST 57TH STREET, PH",,10022,,,,,,1931,2,D4,"1,765,000",5/14/2020
1,MIDTOWN EAST,10 COOPS - ELEVATOR APARTMENTS,2,1331,14,,D4,"227 EAST 57TH STREET, 17A",,10022,,,,,,1931,2,D4,"480,000",9/5/2019
1,MIDTOWN EAST,10 COOPS - ELEVATOR APARTMENTS,2,1331,17,,D4,"235 EAST 57TH STREET, 5B",,10022,,,,,,1960,2,D4,"690,000",4/1/2020
1,MIDTOWN EAST,10 COOPS - ELEVATOR APARTMENTS,2,1331,17,,D4,"235 EAST 57TH STREET, 5F",,10022,,,,,,1960,2,D4,"1,050,000",11/5/2019
1,MIDTOWN EAST,10 COOPS - ELEVATOR APARTMENTS,2,1331,17,,D4,"235 EAST 57TH STREET, 6B",,10022,,,,,,1960,2,D4,"752,250",9/5/2019
1,MIDTOWN EAST,10 COOPS - ELEVATOR APARTMENTS,2,1331,17,,D4,"235 EAST 57TH STREET, 8F",,10022,,,,,,1960,2,D4,"1,024,883",6/15/2020
1,MIDTOWN EAST,10 COOPS - ELEVATOR APARTMENTS,2,1331,17,,D4,"235 EAST 57TH STREET, 16F",,10022,,,,,,1960,2,D4,"1,200,000",6/23/2020
1,MIDTOWN EAST,10 COOPS - ELEVATOR APARTMENTS,2,1333,1,,D4,"305 EAST 40TH STREET, 15L",,10016,,,,,,1963,2,D4,0,5/5/2020
1,MIDTOWN EAST,10 COOPS - ELEVATOR APARTMENTS,2,1333,1,,D4,"305 EAST 40TH ST, 14V",,10016,,,,,,1963,2,D4,"455,000",5/18/2020
1,MIDTOWN EAST,10 COOPS - ELEVATOR APARTMENTS,2,1333,1,,D4,"305 EAST 40TH STREET, 8R",,10016,,,,,,1963,2,D4,"1,050,000",1/30/2020
1,MIDTOWN EAST,10 COOPS - ELEVATOR APARTMENTS,2,1333,1,,D4,"305 EAST 40TH STREET, 9Y",,10016,,,,,,1963,2,D4,"507,000",6/12/2020
1,MIDTOWN EAST,10 COOPS - ELEVATOR APARTMENTS,2,1333,1,,D4,"305 EAST 40TH STREET, 3L",,10016,,,,,,1963,2,D4,"625,000",1/13/2020
1,MIDTOWN EAST,10 COOPS - ELEVATOR APARTMENTS,2,1333,1,,D4,"305 EAST 40TH STREET, 19F",,10016,,,,,,1963,2,D4,0,2/13/2020
1,MIDTOWN EAST,10 COOPS - ELEVATOR APARTMENTS,2,1333,1,,D4,"305 EAST 40TH STREET, 12G",,10016,,,,,,1963,2,D4,"525,000",11/15/2019
1,MIDTOWN EAST,10 COOPS - ELEVATOR APARTMENTS,2,1333,1,,D4,"305 EAST 40TH STREET, 8H",,10016,,,,,,1963,2,D4,"610,000",2/12/2020
1,MIDTOWN EAST,10 COOPS - ELEVATOR APARTMENTS,2,1333,1,,D4,"305 EAST 40TH STREET, 16F",,10016,,,,,,1963,2,D4,"630,000",11/22/2019
1,MIDTOWN EAST,10 COOPS - ELEVATOR APARTMENTS,2,1333,1,,D4,"305 EAST 40 STREET, 4N",,10016,,,,,,1963,2,D4,"585,000",11/15/2019
1,MIDTOWN EAST,10 COOPS - ELEVATOR APARTMENTS,2,1333,1,,D4,"305 EAST 40TH STREET, 10A",,10016,,,,,,1963,2,D4,"385,000",10/22/2019
1,MIDTOWN EAST,10 COOPS - ELEVATOR APARTMENTS,2,1333,18,,D4,"2 TUDOR CITY PLACE, 6J-N",,10017,,,,,,1955,2,D4,"775,000",5/29/2020
1,MIDTOWN EAST,10 COOPS - ELEVATOR APARTMENTS,2,1333,18,,D4,"2 TUDOR CITY PLACE, 10KN",,10017,,,,,,1955,2,D4,"645,000",6/19/2020
1,MIDTOWN EAST,10 COOPS - ELEVATOR APARTMENTS,2,1333,18,,D4,"2 TUDOR CITY PLACE, 11EN",,10017,,,,,,1955,2,D4,"665,000",11/15/2019
1,MIDTOWN EAST,10 COOPS - ELEVATOR APARTMENTS,2,1333,18,,D4,"2 TUDOR CITY PLACE, 15C-N",,10017,,,,,,1955,2,D4,"1,349,000",8/28/2020
1,MIDTOWN EAST,10 COOPS - ELEVATOR APARTMENTS,2,1333,18,,D4,"2 TUDOR CITY PLACE, 7JN",,10017,,,,,,1955,2,D4,"772,000",3/25/2020
1,MIDTOWN EAST,10 COOPS - ELEVATOR APARTMENTS,2,1333,18,,D4,"2 TUDOR CITY PLACE, 5BS",,10017,,,,,,1955,2,D4,"1,000,000",11/5/2019
1,MIDTOWN EAST,10 COOPS - ELEVATOR APARTMENTS,2,1333,18,,D4,"2 TUDOR CITY PLACE, 11CS",,10017,,,,,,1955,2,D4,0,7/15/2020
1,MIDTOWN EAST,10 COOPS - ELEVATOR APARTMENTS,2,1333,18,,D4,"2 TUDOR CITY PLACE, 15BN",,10017,,,,,,1955,2,D4,"1,065,000",3/25/2020
1,MIDTOWN EAST,10 COOPS - ELEVATOR APARTMENTS,2,1333,18,,D4,"2 TUDOR CITY PLACE, 6F-S",,10017,,,,,,1955,2,D4,"665,000",6/15/2020
1,MIDTOWN EAST,10 COOPS - ELEVATOR APARTMENTS,2,1333,18,,D4,"2 TUDOR CITY PLACE, 2CS",,10017,,,,,,1955,2,D4,0,12/30/2019
1,MIDTOWN EAST,10 COOPS - ELEVATOR APARTMENTS,2,1333,18,,D4,"2 TUDOR CITY PLACE, 2B-S",,10017,,,,,,1955,2,D4,0,12/30/2019
1,MIDTOWN EAST,10 COOPS - ELEVATOR APARTMENTS,2,1333,23,,D4,"5 TUDOR CITY PLACE, 635",,10017,,,,,,1930,2,D4,"290,000",9/27/2019
1,MIDTOWN EAST,10 COOPS - ELEVATOR APARTMENTS,2,1333,23,,D4,"5 TUDOR CITY PLACE, 704",,10017,,,,,,1930,2,D4,"530,000",12/2/2019
1,MIDTOWN EAST,10 COOPS - ELEVATOR APARTMENTS,2,1333,23,,D4,"5 TUDOR CITY PLACE, 1614",,10017,,,,,,1930,2,D4,"298,000",10/23/2019
1,MIDTOWN EAST,10 COOPS - ELEVATOR APARTMENTS,2,1333,23,,D4,"5 TUDOR CITY PLACE, 711",,10017,,,,,,1930,2,D4,"551,000",9/17/2019
1,MIDTOWN EAST,10 COOPS - ELEVATOR APARTMENTS,2,1333,23,,D4,"5 TUDOR CITY PLACE, 1323",,10017,,,,,,1930,2,D4,"348,000",4/16/2020
1,MIDTOWN EAST,10 COOPS - ELEVATOR APARTMENTS,2,1333,23,,D4,"5 TUDOR CITY PLACE, 1206",,10017,,,,,,1930,2,D4,"446,160",10/29/2019
